#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  16
# Band-Index    1
   0.33321     13.692045  0.004  0.004  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.009
   0.39985     13.960198  0.004  0.006  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.012
   0.46649     14.235936  0.011  0.021  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.050
   0.53314     14.114086  0.074  0.059  0.000  0.130  0.000  0.000  0.000  0.000  0.000  0.263
   0.59978     13.821642  0.092  0.060  0.000  0.128  0.000  0.000  0.000  0.000  0.000  0.280
   0.66642     13.833200  0.000  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.73306     14.335188  0.054  0.099  0.000  0.080  0.000  0.000  0.000  0.000  0.000  0.233
   0.79970     14.666789  0.027  0.090  0.000  0.061  0.000  0.000  0.000  0.000  0.000  0.178
   0.86634     14.672184  0.005  0.040  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.059
   0.93299     15.102146  0.000  0.007  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   0.99963     15.261734  0.000  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.004
   1.06627     15.060491  0.000  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.003
   1.13291     14.967469  0.000  0.007  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   1.19955     14.489792  0.001  0.043  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.057
   1.26620     14.905263  0.005  0.064  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.098
   1.33284     15.091430  0.007  0.039  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.075
   1.39948     14.558897  0.003  0.006  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.013
   1.46612     13.995162  0.004  0.004  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.010
   1.53276     13.458078  0.004  0.003  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.009
   1.59941     12.951169  0.005  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.008
   1.66605     12.475724  0.006  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.008
   1.73269     12.032469  0.007  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.008
   1.79933     11.621905  0.007  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.008
   1.86597     11.244449  0.009  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.009
   1.93261     10.900526  0.010  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.011
   1.99926     10.590697  0.011  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.014
   2.06590     10.315909  0.014  0.006  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.021
   2.13254     10.715814  0.000  0.000  0.349  0.000  0.000  0.000  0.000  0.000  0.000  0.349
   2.19918     11.024871  0.021  0.016  0.000  0.240  0.000  0.000  0.000  0.000  0.000  0.276
   2.26582     10.615226  0.011  0.022  0.000  0.239  0.000  0.000  0.000  0.000  0.000  0.272
   2.33247     10.241273  0.005  0.030  0.000  0.234  0.000  0.000  0.000  0.000  0.000  0.269
   2.39911      9.923450  0.002  0.042  0.000  0.222  0.000  0.000  0.000  0.000  0.000  0.266
   2.46575      9.684857  0.001  0.080  0.000  0.183  0.000  0.000  0.000  0.000  0.000  0.264
   2.53239      9.558893  0.001  0.201  0.000  0.061  0.000  0.000  0.000  0.000  0.000  0.262
   2.59903      9.532907  0.000  0.245  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.263
   2.59903      9.532907  0.000  0.245  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.263
   2.63672      9.549077  0.000  0.241  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.263
   2.67441      9.598218  0.000  0.231  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.263
   2.71210      9.680772  0.000  0.221  0.000  0.042  0.000  0.000  0.000  0.000  0.000  0.264
   2.74979      9.796075  0.000  0.215  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.265
   2.78748      9.942821  0.000  0.211  0.000  0.055  0.000  0.000  0.000  0.000  0.000  0.266
   2.82517     10.119489  0.000  0.209  0.000  0.059  0.000  0.000  0.000  0.000  0.000  0.267
   2.86286     10.324428  0.000  0.208  0.000  0.061  0.000  0.000  0.000  0.000  0.000  0.269
   2.90054     10.555926  0.000  0.208  0.000  0.063  0.000  0.000  0.000  0.000  0.000  0.271
   2.93823     10.812249  0.000  0.208  0.000  0.065  0.000  0.000  0.000  0.000  0.000  0.273
   2.97592     11.091653  0.000  0.209  0.000  0.066  0.000  0.000  0.000  0.000  0.000  0.275
   3.01361     11.059484  0.000  0.000  0.354  0.000  0.000  0.000  0.000  0.000  0.000  0.354
   3.05130     10.794822  0.000  0.000  0.349  0.000  0.000  0.000  0.000  0.000  0.000  0.349
   3.08899     10.516088  0.000  0.000  0.343  0.000  0.000  0.000  0.000  0.000  0.000  0.343
   3.12668     10.283068  0.010  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.012
   3.16437     10.434241  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   3.20206     10.596506  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.009
   3.23974     10.769701  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.27743     10.953715  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   3.31512     11.148463  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   3.35281     11.353880  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   3.39050     11.569910  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   3.42819     11.796502  0.006  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.007
   3.46588     12.033608  0.006  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.007
   3.50357     12.281177  0.005  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.007
   3.54126     12.539159  0.005  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.007
   3.57894     12.807495  0.005  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.007
   3.61663     13.086118  0.004  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.007
   3.65432     13.374948  0.004  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.007
   3.69201     13.673881  0.004  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.007
   3.72970     13.982769  0.003  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.008
   3.76739     14.301322  0.003  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.008
   3.80508     14.628317  0.003  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.009
   3.84277     14.760984  0.000  0.009  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.036
   3.88046     14.571336  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   3.91814     14.706427  0.000  0.000  0.039  0.000  0.000  0.000  0.000  0.000  0.000  0.039
   3.95583     14.402389  0.000  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.030
   3.99352     14.232656  0.001  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.006
   4.03121     14.196921  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.06890     14.452358  0.000  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.017
   4.06890     14.452358  0.000  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.000  0.017
   4.11436     14.385345  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   4.15983     14.283426  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   4.20529     14.264463  0.000  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.25075     14.458984  0.000  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.29622     14.528805  0.001  0.001  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
   4.34168     14.474422  0.001  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
   4.38714     14.435130  0.001  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
   4.43261     14.411631  0.001  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
   4.47807     14.445420  0.000  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.000  0.015
   4.52354     14.459208  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   4.56900     14.465122  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   4.61446     14.557009  0.002  0.029  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.045
   4.65993     14.646772  0.006  0.046  0.000  0.017  0.000  0.000  0.000  0.000  0.000  0.069
   4.70539     14.694670  0.009  0.046  0.000  0.015  0.000  0.000  0.000  0.000  0.000  0.070
   4.75085     14.731142  0.007  0.023  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.037
   4.79632     14.805654  0.004  0.009  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.017
   4.84178     14.912383  0.003  0.007  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.014
   4.88724     15.033062  0.002  0.005  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.013
   4.93271     15.158478  0.001  0.001  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.010
   4.97817     15.298667  0.000  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.011
   5.02363     15.458164  0.000  0.001  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.015
   5.06910     15.470638  0.000  0.004  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.006
   5.11456     15.019537  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.000  0.001
   5.16002     14.926748  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   5.20549     15.128834  0.000  0.001  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.004
   5.25095     14.860373  0.000  0.005  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.009
   5.29641     14.465082  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   5.34188     14.450151  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   5.38734     14.484319  0.000  0.000  0.029  0.000  0.000  0.000  0.000  0.000  0.000  0.029
   5.43280     14.716884  0.000  0.006  0.000  0.049  0.000  0.000  0.000  0.000  0.000  0.056
   5.47827     14.970826  0.001  0.009  0.000  0.049  0.000  0.000  0.000  0.000  0.000  0.060
   5.52373     14.784986  0.002  0.004  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.010
   5.56920     14.463764  0.003  0.003  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.009
   5.61466     14.153822  0.003  0.002  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.008
   5.66012     13.857641  0.003  0.002  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.008
   5.70559     13.575841  0.004  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.007
   5.75105     13.308725  0.004  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.007
   5.79651     13.056488  0.004  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.007
   5.84198     12.819269  0.005  0.001  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.007
 
# Band-Index   14
   5.84198     14.994363  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   5.79651     15.207054  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   5.75105     15.422781  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   5.70559     15.632739  0.000  0.000  0.030  0.000  0.000  0.000  0.000  0.000  0.000  0.030
   5.66012     15.818098  0.000  0.000  0.034  0.000  0.000  0.000  0.000  0.000  0.000  0.034
   5.61466     15.815009  0.006  0.012  0.000  0.078  0.000  0.000  0.000  0.000  0.000  0.096
   5.56920     15.543491  0.004  0.010  0.000  0.069  0.000  0.000  0.000  0.000  0.000  0.082
   5.52373     15.271838  0.002  0.008  0.000  0.060  0.000  0.000  0.000  0.000  0.000  0.070
   5.47827     15.150098  0.002  0.002  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.013
   5.43280     15.484898  0.002  0.005  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.010
   5.38734     15.517725  0.000  0.000  0.013  0.000  0.000  0.000  0.000  0.000  0.000  0.013
   5.34188     15.606932  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   5.29641     15.621549  0.000  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   5.25095     15.387304  0.000  0.000  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.003
   5.20549     15.283786  0.000  0.007  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.011
   5.16002     15.547568  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   5.11456     15.669959  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   5.06910     15.640098  0.000  0.001  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.016
   5.02363     15.956459  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   4.97817     16.330338  0.000  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.000  0.006
   4.93271     16.698081  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   4.88724     16.824782  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   4.84178     16.756902  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   4.79632     16.653230  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   4.75085     16.541742  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   4.70539     16.422362  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   4.65993     16.286191  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   4.61446     16.124561  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   4.56900     15.942773  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   4.52354     15.761746  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   4.47807     15.605992  0.000  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   4.43261     15.390222  0.000  0.002  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.003
   4.38714     15.135627  0.000  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.34168     14.895506  0.000  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.29622     14.670599  0.000  0.001  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   4.25075     14.600250  0.001  0.001  0.000  0.006  0.000  0.000  0.000  0.000  0.000  0.007
   4.20529     14.684957  0.001  0.001  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.007
   4.15983     14.784922  0.001  0.001  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.007
   4.11436     14.701791  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   4.06890     14.623367  0.000  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   4.06890     14.623367  0.000  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.000  0.007
   4.03121     14.626703  0.001  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.007
   3.99352     14.632563  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   3.95583     15.078076  0.000  0.000  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.002
   3.91814     15.097548  0.000  0.000  0.011  0.000  0.000  0.000  0.000  0.000  0.000  0.011
   3.88046     15.301475  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   3.84277     14.978339  0.002  0.002  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.009
   3.80508     15.178310  0.000  0.010  0.000  0.033  0.000  0.000  0.000  0.000  0.000  0.043
   3.76739     15.570092  0.001  0.013  0.000  0.040  0.000  0.000  0.000  0.000  0.000  0.054
   3.72970     15.941481  0.003  0.016  0.000  0.050  0.000  0.000  0.000  0.000  0.000  0.069
   3.69201     15.740063  0.000  0.000  0.032  0.000  0.000  0.000  0.000  0.000  0.000  0.032
   3.65432     15.490945  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   3.61663     15.237358  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   3.57894     14.985622  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
   3.54126     14.738688  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   3.50357     14.498185  0.000  0.000  0.023  0.000  0.000  0.000  0.000  0.000  0.000  0.023
   3.46588     14.265126  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   3.42819     14.040191  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   3.39050     13.823863  0.000  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.000  0.021
   3.35281     13.616499  0.000  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.000  0.021
   3.31512     13.418378  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   3.27743     13.229715  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   3.23974     13.050677  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   3.20206     12.881411  0.000  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.000  0.019
   3.16437     12.722027  0.000  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.000  0.019
   3.12668     12.406621  0.000  0.214  0.000  0.070  0.000  0.000  0.000  0.000  0.000  0.284
   3.08899     12.051518  0.000  0.212  0.000  0.069  0.000  0.000  0.000  0.000  0.000  0.282
   3.05130     11.712918  0.000  0.211  0.000  0.068  0.000  0.000  0.000  0.000  0.000  0.279
   3.01361     11.392437  0.000  0.210  0.000  0.067  0.000  0.000  0.000  0.000  0.000  0.277
   2.97592     11.308004  0.000  0.000  0.359  0.000  0.000  0.000  0.000  0.000  0.000  0.359
   2.93823     11.538549  0.000  0.000  0.364  0.000  0.000  0.000  0.000  0.000  0.000  0.364
   2.90054     11.748385  0.000  0.000  0.362  0.000  0.000  0.000  0.000  0.000  0.000  0.362
   2.86286     11.808511  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   2.82517     11.742538  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.78748     11.685625  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.74979     11.638905  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.71210     11.602519  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.67441     11.576510  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.63672     11.560899  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.59903     11.555694  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.59903     11.555694  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.53239     11.571971  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.46575     11.620782  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.39911     11.702062  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.33247     11.815641  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.26582     11.585073  0.000  0.000  0.367  0.000  0.000  0.000  0.000  0.000  0.000  0.367
   2.19918     11.175748  0.000  0.000  0.358  0.000  0.000  0.000  0.000  0.000  0.000  0.358
   2.13254     11.452316  0.034  0.010  0.000  0.236  0.000  0.000  0.000  0.000  0.000  0.281
   2.06590     11.883742  0.048  0.007  0.000  0.229  0.000  0.000  0.000  0.000  0.000  0.285
   1.99926     12.310348  0.063  0.008  0.000  0.219  0.000  0.000  0.000  0.000  0.000  0.289
   1.93261     12.728035  0.074  0.012  0.000  0.206  0.000  0.000  0.000  0.000  0.000  0.293
   1.86597     13.135954  0.083  0.020  0.000  0.193  0.000  0.000  0.000  0.000  0.000  0.296
   1.79933     13.534158  0.086  0.031  0.000  0.179  0.000  0.000  0.000  0.000  0.000  0.297
   1.73269     13.921680  0.086  0.045  0.000  0.165  0.000  0.000  0.000  0.000  0.000  0.296
   1.66605     14.294788  0.083  0.059  0.000  0.151  0.000  0.000  0.000  0.000  0.000  0.292
   1.59941     14.644611  0.076  0.073  0.000  0.136  0.000  0.000  0.000  0.000  0.000  0.285
   1.53276     14.953651  0.065  0.086  0.000  0.120  0.000  0.000  0.000  0.000  0.000  0.271
   1.46612     15.189651  0.051  0.095  0.000  0.100  0.000  0.000  0.000  0.000  0.000  0.246
   1.39948     15.300266  0.033  0.095  0.000  0.073  0.000  0.000  0.000  0.000  0.000  0.202
   1.33284     15.278224  0.011  0.051  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.084
   1.26620     15.672983  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   1.19955     15.934572  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   1.13291     15.702765  0.000  0.003  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.005
   1.06627     15.596616  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.99963     15.643981  0.000  0.010  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.015
   0.93299     15.989092  0.000  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.000  0.004
   0.86634     16.336906  0.000  0.000  0.012  0.000  0.000  0.000  0.000  0.000  0.000  0.012
   0.79970     16.052822  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.000  0.008
   0.73306     15.702106  0.000  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.000  0.005
   0.66642     15.382325  0.003  0.005  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.010
   0.59978     14.987154  0.004  0.003  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.009
   0.53314     14.629902  0.007  0.000  0.000  0.008  0.000  0.000  0.000  0.000  0.000  0.015
   0.46649     14.503515  0.060  0.039  0.000  0.124  0.000  0.000  0.000  0.000  0.000  0.223
   0.39985     14.820133  0.060  0.055  0.000  0.142  0.000  0.000  0.000  0.000  0.000  0.257
   0.33321     15.170980  0.053  0.058  0.000  0.144  0.000  0.000  0.000  0.000  0.000  0.256
   0.26657     15.389874  0.000  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.000  0.028
   0.19993     15.302424  0.000  0.000  0.027  0.000  0.000  0.000  0.000  0.000  0.000  0.027
   0.13328     15.194638  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.06664     15.088273  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.00000     14.994363  0.000  0.000  0.025  0.000  0.000  0.000  0.000  0.000  0.000  0.025
 
# Band-Index   15
   0.00000     15.913359  0.004  0.001  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.010
   0.06664     16.018768  0.004  0.003  0.000  0.004  0.000  0.000  0.000  0.000  0.000  0.012
   0.13328     16.128424  0.009  0.020  0.000  0.028  0.000  0.000  0.000  0.000  0.000  0.057
   0.19993     15.893256  0.039  0.060  0.000  0.140  0.000  0.000  0.000  0.000  0.000  0.239
   0.26657     15.531394  0.046  0.060  0.000  0.145  0.000  0.000  0.000  0.000  0.000  0.250
   0.33321     15.421497  0.000  0.000  0.026  0.000  0.000  0.000  0.000  0.000  0.000  0.026
   0.39985     15.369482  0.000  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.000  0.019
   0.46649     15.264869  0.000  0.000  0.010  0.000  0.000  0.000  0.000  0.000  0.000  0.010
   0.53314     15.193525  0.000  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.000  0.003
   0.59978     15.234503  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.66642     15.413300  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.73306     15.806595  0.002  0.007  0.000  0.001  0.000  0.000  0.000  0.000  0.000  0.011
   0.79970     16.249516  0.001  0.009  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.013
   0.86634     16.671136  0.003  0.016  0.000  0.016  0.000  0.000  0.000  0.000  0.000  0.035
   0.93299     16.063718  0.001  0.005  0.000  0.003  0.000  0.000  0.000  0.000  0.000  0.008
   0.99963     15.651561  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.06627     15.671048  0.000  0.011  0.000  0.005  0.000  0.000  0.000  0.000  0.000  0.016
   1.13291     15.719193  0.000  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.19955     16.353679  0.001  0.008  0.000  0.007  0.000  0.000  0.000  0.000  0.000  0.016
   1.26620     15.793699  0.001  0.008  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.011
   1.33284     15.454105  0.000  0.000  0.009  0.000  0.000  0.000  0.000  0.000  0.000  0.009
   1.39948     15.421752  0.000  0.000  0.014  0.000  0.000  0.000  0.000  0.000  0.000  0.014
   1.46612     15.413519  0.000  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.000  0.021
   1.53276     15.260180  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.59941     14.960098  0.000  0.000  0.024  0.000  0.000  0.000  0.000  0.000  0.000  0.024
   1.66605     14.594081  0.000  0.000  0.022  0.000  0.000  0.000  0.000  0.000  0.000  0.022
   1.73269     14.213544  0.000  0.000  0.021  0.000  0.000  0.000  0.000  0.000  0.000  0.021
   1.79933     13.841648  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   1.86597     13.489029  0.000  0.000  0.020  0.000  0.000  0.000  0.000  0.000  0.000  0.020
   1.93261     13.161046  0.000  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.000  0.019
   1.99926     12.860652  0.000  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.000  0.019
   2.06590     12.589587  0.000  0.000  0.019  0.000  0.000  0.000  0.000  0.000  0.000  0.019
   2.13254     12.348955  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.19918     12.139477  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.26582     11.961651  0.000  0.000  0.018  0.000  0.000  0.000  0.000  0.000  0.000  0.018
   2.33247     11.935079  0.000  0.000  0.374  0.000  0.000  0.000  0.000  0.000  0.000  0.374
   2.39911     12.217227  0.000  0.000  0.381  0.000  0.000  0.000  0.000  0.000  0.000  0.381
